Size,Time,Cycles,Price,Instructions,HeapSize,TotalHeapSize
7851,2052208792,144501,1.9507635000000003e-14,13409,476,11403172
7901,2035065625,144472,1.950372e-14,12477,452,11553776
7951,2040996917,144473,1.9503855e-14,12503,452,11702764
8001,2046243917,146316,1.975266e-14,10092,416,11852520
8051,2314200458,144531,1.9511685000000003e-14,14396,440,12001496
8101,2044120917,144451,1.9500885e-14,11779,452,12150628
8151,2043583500,146385,1.9761974999999997e-14,12347,464,12300324
8201,2040308750,144467,1.9503045e-14,12309,464,12450008
8251,2029664958,144450,1.9500750000000003e-14,11741,452,12599656
8301,2247176666,144468,1.950318e-14,12334,464,12749784
8351,2307171417,144468,1.950318e-14,12347,464,12899960
8401,2052767375,146351,1.9757385e-14,11245,440,13049760
8451,2040228375,144470,1.950345e-14,12393,464,10058760
8501,2037825125,144441,1.9499535e-14,11476,452,10207952
8551,2038087750,146846,1.982421e-14,13383,440,10357540
8601,2029422917,144453,1.9501155000000002e-14,11839,476,10507848
8651,2096633791,144435,1.9498725e-14,11268,464,10657484
8701,2036623459,144436,1.949886e-14,11297,464,10807616
8751,2030305375,144437,1.9498995e-14,11338,464,10957776
8801,2048378542,146767,1.9813545000000002e-14,10809,452,11106788
8851,2035747000,144437,1.9498995e-14,11339,464,11255680
8901,2042473167,144420,1.9496700000000003e-14,10771,452,11405292
8951,2128799542,146799,1.9817864999999997e-14,11867,476,11554916
9001,2043490209,144459,1.9501965000000002e-14,12061,476,11704576
9051,2034331541,144499,1.9507365e-14,13354,452,11854200
9101,2033838834,144418,1.949643e-14,10707,464,12004412
9151,2028893833,144435,1.9498725e-14,11259,476,12154116
9201,2048941583,146747,1.9810845e-14,10162,452,12303836
9251,2185674875,144417,1.9496295e-14,10696,464,12453928
9301,2043990583,144434,1.949859e-14,11238,476,12603648
9351,2054150583,146748,1.981098e-14,10179,452,12753368
9401,2038725250,144481,1.9504935e-14,12764,496,12903552
9451,2031276833,144434,1.949859e-14,11238,476,13053144
